Latitude,Longitude,Depth,Month,temperature,si,phosphate,din,o2,mld,DIC,irradiance,chlor_a,Acanthoica acanthifera,Acanthoica quattrospina,Algirosphaera robusta,Alisphaera capulata type,Alisphaera extenta type,Alisphaera unicornis POL,Alisphaera unicornis type,Calcidiscus leptoporus,Calcidiscus leptoporus HOL,Calciopappus rigidus ,Calciosolenia brasiliensis,Calciosolenia murrayi,Calicasphaera blokii,Calicasphaera concava,Calicasphaera diconstricta,Calyptrosphaera heimdalae,Calyptrosphaera type,Ceratolithus cristatus,Coccolithus pelagicus,Coccolithus pelagicus HOL,Corisphaera gracilis,Corisphaera spp.,Corisphaera tyrrheniensis,Coronosphaera mediterranea,Cyrtosphaera aculeata,Discosphaera tubifera,Emiliania huxleyi,Florisphaera profunda,Gephyrocapsa ericsonii,Gephyrocapsa muellerae,Gephyrocapsa oceanica,Gephyrocapsa ornata,Gephyrocapsa parvula,Gladiolithus flabellatus,Helicosphaera HOL type,Helicosphaera carteri,Helladosphaera cornifera,Holococcolithophora -flat type,Homozygosphaera spinosa,Homozygosphaera spp.,Homozygosphaera triarcha,Hymenomonas lacuna,Michaelsarsia adriaticus,Michaelsarsia elegans,Ohiaster hydroideus,Oolithotus antillarum,Oolithotus fragilis,Ophiaster formosus,Ophiaster hydroideus,Ophiaster minimus,Ophiaster reductus,Palusphaera vandelii,Pappamonas type,Papposphaera lepida,Pontosphaera type,Poritectolithus maximus,Poritectolithus poritectum,Pseudowigwamma scenozonion,Reticulofenestra sessilis,Rhabdosphaera clavigera,Rhabdosphaera xiphos,Rhabdosphaera xiphos COMB,Scyphosphaera apsteinii,Scyphosphaera apsteinii HOL,Solisphaera type,Sphaerocalyptra type,Syracosphaera HOL (Anthosphaera type),Syracosphaera anthos HOL,Syracosphaera anthos type,Syracosphaera arethusae COMB,Syracosphaera arethusae HOL,Syracosphaera aurisinae HOL type,Syracosphaera bannockii COMB,Syracosphaera bannockii type,Syracosphaera borealis type,Syracosphaera dilatata type,Syracosphaera halldalii HOL,Syracosphaera halldalii type,Syracosphaera histrica,Syracosphaera lamina type,Syracosphaera laminated type,Syracosphaera mediterranea HOL type,Syracosphaera molischii type,Syracosphaera nodosa type,Syracosphaera noroitica type,Syracosphaera orbiculus HOL,Syracosphaera prolongata type,Syracosphaera pulchra,Syracosphaera pulchra COMB,Syracosphaera pulchra HOL,Syracosphaera rotula type,Syracosphaera strigilis COMB,Tergestiella adriatica,Tetralithoides quadrilaminata,Turrilithus latericioides,Umbellosphaera irregularis,Umbellosphaera tenuis,Umbilicosphaera anulus,Umbilicosphaera anulus ,Umbilicosphaera foliosa,Umbilicosphaera hulburtiana,Umbilicosphaera sibogae,Wigwamma antarctica,Wigwamma triradiata,Zygosphaera type,flat dimorphic,fried egg monomorphic,rare,undefined  Canistrolithus,undefined Acanthoica,undefined Algirosphaera,undefined Alisphaera,undefined Calciopappus,undefined Calciosolenia,undefined Ceratolithus,undefined Cyrtosphaera,undefined Ericiolus,undefined Gephyrocapsa,undefined Helicosphaera,undefined Hymenomonas,undefined Jomonlithus,undefined Michaelsarsia,undefined Oolithotus,undefined Ophiaster,undefined Palusphaera,undefined Papposphaera,undefined Polycrater,undefined Rhabdosphaera spp.,undefined Scyphosphaera spp.,undefined Syracolithus,undefined Syracosphaera,undefined Turrisphaera spp.,undefined Umbellosphaera,undefined Umbilicosphaera,undefined Wigwamma spp.,undefined hetero,undefined holo,undefined other,FID
-58.5,174.5,0,1.0,6.274608292164001,0.5863860240718253,1.3519293718801326,17.284923542882048,295.08639293218584,91.36117016527136,2104.9231820383006,34.332327899828385,0.135301873087883,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,138620.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-174.5,15,12.0,5.645885417606939,4.573118513155839,1.469890032878974,20.104524525185248,310.59387105762266,154.18212156417206,2107.993040175192,14.804383549602486,0.2556751668453216,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,71396.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,486.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,486.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-174.5,35,12.0,5.359820381478652,4.216039999547835,1.4849577213948888,20.661264699706088,310.049428388836,154.18212156417206,2110.281169565461,5.306451737595151,0.2556751668453216,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,76434.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,1318.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-174.5,55,12.0,4.948325374596719,5.153587549809023,1.5504851067833778,21.046358273300253,303.683706167824,154.18212156417206,2114.924289962099,1.9020332693408688,0.2556751668453216,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,65378.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1833.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,611.0,,,,,,,,,,,1222.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-174.5,75,12.0,4.633344873971717,6.129042419610338,1.5649113103726735,21.4316382927874,306.41851010161633,154.18212156417206,2117.822253681677,0.6817607577674961,0.2556751668453216,,,,,,,,679.0,,,,,,,,,,,,,,,,,,,83536.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,2037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,679.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-174.5,125,12.0,4.266021583240589,6.948717122092182,1.5992130365701231,22.744543658710462,306.2799641634691,154.18212156417206,2124.121529941663,0.0335003928720162,0.2556751668453216,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2560.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-151.5,15,12.0,2.7980749602899966,28.31068515438447,1.789644491441667,24.76382292579448,325.07815554949946,93.19473644246534,2133.188931562552,12.318568357210784,0.3905690014362335,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-151.5,30,12.0,2.5811386226652497,27.11610945709881,1.831144324707053,24.876403481858823,325.677684940112,93.19473644246534,2135.558368918681,5.164722417703544,0.3905690014362335,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-151.5,55,12.0,1.971057517889624,29.16608279996917,1.8599377981377032,25.16908685634452,323.3763854562051,93.19473644246534,2143.804621843966,1.2129928201487992,0.3905690014362335,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,982.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-151.5,95,12.0,1.2916562208893778,40.98313771097958,1.7880005893953277,26.189278758397663,317.31071449869034,93.19473644246534,2156.149374007093,0.1194417678310213,0.3905690014362335,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1022.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-151.5,125,12.0,1.229051805518686,40.991362947352286,1.9160277848627483,27.21897380514597,322.42187490148774,93.19473644246534,2163.255235113332,0.01277244402760822,0.3905690014362335,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-135.5,15,12.0,3.550663240081956,14.082462290653371,1.6510890214177094,21.13431198436852,320.89610405583016,124.84729690035404,2124.9867171202336,11.021514178781675,0.4030349552631378,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,266969.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-135.5,35,12.0,3.388083575844945,14.561669239061098,1.6700092375163558,21.78904816273384,319.8737643308029,124.84729690035404,2126.592798097011,3.37315204484242,0.4030349552631378,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,301837.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,1487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-135.5,50,12.0,3.297547589963693,13.964147250799549,1.655150807421414,22.60341917335248,317.7178508003883,124.84729690035404,2128.3944565005027,1.387975843847252,0.4030349552631378,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,155025.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-135.5,95,12.0,2.7158660534495187,19.20454812354888,1.7824067484413997,23.212327264450657,314.43331342294726,124.84729690035404,2137.824142783328,0.0966985314943741,0.4030349552631378,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,9644.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,268.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,268.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-135.5,125,12.0,2.419493123568178,20.039038625808537,1.7598748666053758,24.114194396599288,315.7132902923533,124.84729690035404,2144.985899088494,0.00987102495244282,0.4030349552631378,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,1975.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-91.5,5,12.0,5.782697127612139,4.081271247808432,1.2854994913612354,20.29171968805021,309.5630140731639,291.2968425009099,2109.975078694717,23.815487416102897,0.2818329036235809,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,56701.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,1651.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-91.5,15,12.0,5.766904356751879,4.03230467659472,1.2970022829703272,20.347250688319065,308.1649433796214,291.2968425009099,2110.240781279079,13.637675231994168,0.2818329036235809,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,22423.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,390.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-91.5,35,12.0,5.648419441301034,4.139086227647715,1.3413854301086623,20.56537523929496,306.5364478657038,291.2968425009099,2111.171387334818,4.472002967525466,0.2818329036235809,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,24962.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,242.0,0.0,,1696.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-91.5,55,12.0,5.556275821695513,6.298072279468072,1.4372756348828322,20.95804400599041,302.6367374280248,291.2968425009099,2112.31542926235,1.4664383922737136,0.2818329036235809,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,36883.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,183.0,0.0,,2202.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-91.5,70,12.0,5.485493054669719,8.45298767921834,1.4267560287397687,20.840509805187992,301.05169942470457,291.2968425009099,2113.209465169726,0.6354554759979715,0.2818329036235809,,,,,,,,484.0,,,,,,,,,,,,,,,,,,,25431.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,1211.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-91.5,95,12.0,5.194508458411262,7.28502164299484,1.4603132836223278,21.184032623905694,299.14446519674,291.2968425009099,2116.8116356019727,0.1576838809952996,0.2818329036235809,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2376.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-91.5,125,12.0,4.990306053008641,12.423345422903221,1.5137322941901694,22.440177086180395,294.1174799389671,291.2968425009099,2119.277776449705,0.018302269312520637,0.2818329036235809,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,38520.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,1256.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,ANTA
-57.5,-57.5,0,2.0,5.112419717743101,5.807083779690851,1.4499433657702139,22.4736903266244,310.98382114829224,67.32822743277164,2109.2320263481342,27.271529962706985,0.1377656757831573,,500.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,137401.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,1400.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,500.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,500.0,,,,,,,,,,,,,ANTA
-57.5,-56.5,0,2.0,4.943385616659439,7.483823439553735,1.4593913007237325,22.82380640946394,311.13686439254855,66.34437456427118,2110.7611588075906,27.857899970581492,0.1927471607923507,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,30137.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,300.0,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,ANTA
-57.5,-56.5,45,2.0,4.127042754366171,12.272928407918368,1.5671066103268607,23.42873109046792,313.0768823849187,66.34437456427118,2119.829196941121,5.066346154653279,0.1927471607923507,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,7403.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,ANTA
-57.5,-56.5,95,2.0,2.2694600914242176,22.98527903445482,1.7989954943711906,25.760012560891443,304.4122184828676,66.34437456427118,2152.9745136364227,0.8458807432217914,0.1927471607923507,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,32447.0,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,900.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,900.0,0.0,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,ANTA
-57.5,-25.5,15,2.0,1.4426884846365389,41.03532477375966,1.26857488731881,20.854393260738227,349.3049694731481,72.62512608718599,2143.942903087275,4.491905283027765,0.6472120881080627,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,0.0,2390.0,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,,0.0,,ANTA
-57.5,-18.5,0,3.0,1.1874587314317138,24.19160877908751,1.5505288282470726,20.09209666175125,335.7800544708985,85.77911251309924,2149.0073092536913,12.755435900196852,0.580235481262207,,0.0,0.0,,,,,0.0,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,0.0,50900.0,,0.0,,0.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,ANTA
-57.5,174.5,0,1.0,6.8260939078066105,0.9277580224738926,1.2690921388491048,17.15338979690297,290.1961702579274,90.30605327625791,2101.986392990035,34.82920588332443,0.1408766359090805,,,,,,,,178.0,,,,,,,,,,,,,,,,,,,33903.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,357.0,,,,,,0.0,,ANTA
-56.5,-152.5,15,12.0,3.897014749040435,18.84635740204026,1.746076669518463,23.19988619896852,317.0015844663349,93.695381124451,2121.863157126706,9.230189572781407,0.491850882768631,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,153684.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-152.5,35,12.0,3.618033240700518,16.065729277616235,1.7964728359159523,23.419836997857697,316.62926053052627,93.695381124451,2124.628735892574,2.215510826515507,0.491850882768631,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,72857.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-152.5,55,12.0,3.1694077804511243,18.5082274415466,1.8299172601222065,23.59207444773387,314.3973531852536,93.695381124451,2130.2363831814982,0.5317862849623259,0.491850882768631,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,76161.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,3077.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-152.5,95,12.0,2.521644637786712,29.169999629359587,1.7659097159866026,24.83546613517244,309.06473421961607,93.695381124451,2140.021112521567,0.0306382280281611,0.491850882768631,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,10479.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,1123.0,,,,,,,,,,,0.0,0.0,,,,,,374.0,,,,,,0.0,,SANT
-56.5,-152.5,125,12.0,2.3400423111963837,28.18886159627878,1.892526936245753,25.422191439081093,326.572907398036,93.695381124451,2141.942747935671,0.00199807329112626,0.491850882768631,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,6254.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-115.5,15,12.0,6.158752077191741,1.739804798383106,1.4137790370997303,19.58892373135673,320.0102343326926,156.2846145798713,2099.779066637137,15.78443647986004,0.2038862407207489,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,482393.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,11115.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-115.5,35,12.0,6.029005438200897,5.994274524675552,1.5008270107574626,19.280209960008964,305.22134645330726,156.2846145798713,2105.4694287535094,6.215355201507821,0.2038862407207489,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,313550.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,6700.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-115.5,55,12.0,5.759352901057316,6.547087366067375,1.4554640571645567,19.55127876968961,303.9579155204869,156.2846145798713,2109.2720864744347,2.4473879907084823,0.2038862407207489,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,371436.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,8844.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-115.5,95,12.0,5.377627722073257,8.857178781600538,1.6213895547954111,20.12811671972219,300.45149006153133,156.2846145798713,2114.365771948642,0.37946923127136,0.2038862407207489,,,,,,,,1151.0,,,,,,,,,,,,,,,,,,,113354.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,10933.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-96.5,5,12.0,6.197050280236261,4.390511639914144,1.3777215531477152,20.005826432869195,306.1662406552781,276.05210747570175,2105.9674690122592,25.26639313537319,0.2244826704263687,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,29807.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,1023.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-96.5,15,12.0,6.186599727816695,3.946850641734571,1.367794318798689,20.06603401933269,306.2589519539529,276.05210747570175,2106.301950448942,15.401650770112711,0.2244826704263687,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,62054.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,286.0,0.0,,1430.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-96.5,35,12.0,6.019582249893896,4.1390109773085335,1.3744878223097488,20.34341279289524,305.05488213039496,276.05210747570175,2108.078063453839,5.722888917083071,0.2244826704263687,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,70976.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,1517.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-96.5,55,12.0,5.878745531876291,5.750694788005667,1.4377864022427622,20.85649605267408,303.307641200745,276.05210747570175,2109.4024705171,2.1264900786367176,0.2244826704263687,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,33314.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,2093.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
-56.5,-96.5,95,12.0,5.47822431659772,9.00426033871338,1.4667079666295648,20.558612856427555,301.0127303564858,276.05210747570175,2114.126838476963,0.2936022977040468,0.2244826704263687,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,8444.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,1624.0,,,,,,,,,,,0.0,0.0,,,,,,0.0,,,,,,0.0,,SANT
