Latitude,Longitude,Depth,Month,temperature,din,mld,irradiance,FID,Calcidiscus leptoporus,Emiliania huxleyi,Florisphaera profunda,Gephyrocapsa ericsonii,Umbellosphaera irregularis,Umbellosphaera tenuis
-41.5,-41.5,30,5,14.2447490185345,2.02076920735239,74.6079435927718,1.74164100728921,SATL,0,77291,1840,2576,0,736
-21.5,-25.5,30,5,25.6452759672444,0.0735382648421775,74.6273366656247,17.071747355696,SATL,112,1682,336,224,10762,897
15.5,-124.5,30,5,23.7081361506893,0.234215727405346,44.8067416677384,20.3400014934955,NPTG,10,,,,685,
18.5,-133.5,30,5,22.7243656934936,0.0061327344465267,57.2001021287933,24.0887582866309,NPTG,0,,,,411,
29.5,-36.5,30,5,20.7837610578802,0.467387615248211,42.3501100417574,28.0991071532387,NASW,0,2071,0,2624.6,0,5720.4
14.5,-118.5,35,5,25.2732440095299,0.448460372291565,39.6571580122287,17.4372843682879,NPTG,0,,,,274,
15.5,-124.5,35,5,23.6280911664993,0.34917435562075,44.8067416677384,17.6385938483199,NPTG,80,,,,1644,
15.5,-121.5,35,5,24.1416741358643,0.453901527255847,40.3262216166781,19.0159766766423,NPTG,0,,,,411,
16.5,-127.5,35,5,22.8653539370518,0.115920046041558,41.6665827466772,18.991243542199,NPTG,30,,,,1644,
19.5,-141.5,35,5,22.818525397166,0.0080757239588793,51.8826578147752,22.231976097317,NPTG,0,,,,822,
37.5,1.5,35,5,15.6280662214663,0.890092058815368,20.2272359627508,16.0569162819931,MEDI,0,152103,0,3022,0,0
-33.5,-31.5,40,5,19.9258855214312,0.0195253046635225,77.2874995382581,5.87261974685174,SATL,0,682,0,682,0,4923
11.5,-162.5,40,5,26.5193983271031,0.0830525680958105,81.7938897304466,20.9892264476604,NPTG,0,,,,2055,
14.5,-30.5,40,5,23.7299843766384,0.179904483703165,43.4916550446967,18.042394082662,NATR,0,1702,0,720,327,589
21.5,-155.5,40,5,23.6868836614842,0.0339966851637026,40.2132026430096,21.1535155563369,NPTG,0,,,,548,
-29.5,89.5,45,5,21.0445547923234,0.0339812608886524,64.0660093443229,8.52962440223802,ISSG,0,,,,0,
-19.5,-17.5,45,5,24.5537619439306,0.0823362798439487,70.0892039331776,13.0717979738522,SATL,253,760,0,127,253,2027
20.5,-148.5,45,5,23.4562890130325,0.0771307998702677,45.198222990094,18.4453314079687,NPTG,0,,,,274,
21.5,-150.5,45,5,23.2867949437159,0.0367672546597867,41.8814227642717,18.3614685296898,NPTG,0,,,,1507,
22.5,-158.5,45,5,23.6195809399285,0.0174115616754683,39.532775393594,18.4132057136607,NPTG,,3771,119,1284,3982,3515
26.5,-32.5,45,5,21.194138872161,0.0283203243468544,50.1046332453697,20.1811793005047,NASE,10,,,,0,
32.5,-64.5,45,5,19.932991127326,0.0462021025825513,34.9782405108766,14.3154692725416,NASW,0,15421,0,,376,1805
33.5,28.5,45,5,17.022435100126,0.160337015378439,21.1598578371841,18.4255203141975,MEDI,0,28814,0,1184,0,3552
35.5,18.5,45,5,15.9772225398993,1.61630236644787,22.3066184245882,16.0188833273273,MEDI,464,22723,0,0,0,4637
38.5,-20.5,45,5,15.3845135365346,0.648889975650568,41.0241430286044,5.56452928816896,NASE,0,1783,0,57460,0,0
38.5,5.5,45,5,14.9322627499259,0.32353246346498,20.6699759947594,11.651363121997,MEDI,0,2712,0,8395,0,0
-12.5,-25.5,50,5,26.8856179252626,0.0451183587390925,64.3020386059935,13.5388124785635,SATL,598,769,0,85,9227,940
-9.5,-30.5,50,5,27.898480175825,1.12032278980488,57.6302867443811,11.8252958623202,SATL,370,,,,1644,
-33.5,15.5,55,5,15.6224115095134,6.00610739144824,55.6852314642578,1.08871120884898,EAFR,100,,,,274,
-21.5,-25.5,55,5,25.601479760245,0.0454959035747641,74.6273366656247,9.5823668152646,SATL,0,1434,0,2357,6455,2254
-15.5,-25.5,55,5,26.1823345234636,0.0508815746799466,69.7391461217411,12.240579766156,SATL,440,1541,0,0,1651,2751
-0.5,-25.5,55,5,23.8428249508142,6.85303342342377,30.6865711212158,6.39905413053163,WTRA,0,35622.3333333333,7109.66666666667,0,766,197
7.5,-27.5,55,5,22.9114380695413,6.80515341588996,35.9036111958195,9.93065394581373,WTRA,0,6867,479,319,0,0
10.5,64.5,55,5,27.8496990331257,0.434042599130655,24.1729214915925,11.1795832012091,MONS,0,0,0,0,28260,0
12.5,-108.5,55,5,26.9116148334161,0.260361106703956,35.9188006928047,10.333983144402,PNEC,0,,,,274,
14.5,64.5,55,5,26.7644696148566,1.32544541690651,23.6604285626417,12.336844034618,ARAB,0,260,1580,0,0,0
16.5,60.5,55,5,25.572706978314,3.42895935186996,25.8540089718743,10.7690728229019,ARAB,880,0,34120,0,0,0
17.5,58.5,55,5,25.4529499739629,6.12793548184452,26.8960042374572,9.47761549278886,ARAB,0,4250,0,0,3300,0
19.5,65.5,55,5,25.4265270007841,1.58842624031482,27.9268437243499,9.55750390912023,ARAB,190,190,17680,0,0,0
29.5,-36.5,55,5,20.1741448544988,0.5946978249619,42.3501100417574,15.8907604871417,NASW,0,3133,0,1629,501,7895
-41.5,-41.5,65,5,13.7212453178463,5.18848613873416,74.6079435927718,0.154019872193397,SATL,199,66720,2383,718,0,397
0.5,-25.5,65,5,21.1486384343169,12.1058574097066,29.4395953408212,4.19855788472981,WTRA,0,4985,6272,0,0,965
21.5,-153.5,70,5,22.8021537839279,0.0398827058460131,39.8251654947326,10.2679822968302,NPTG,0,,,,2329,
22.5,-158.5,70,5,22.896384064749,0.0304264595013506,39.532775393594,9.90528187681862,NPTG,,1571.5,0,1342,4352.5,4666
32.5,-64.5,70,5,19.3571689437867,0.151444147518941,34.9782405108766,6.99427078415619,NASW,0,43980,0,,0,24346
33.5,28.5,70,5,16.3492668227478,0.168766109710075,21.1598578371841,9.77655590312824,MEDI,459,40887,0,459,0,2297
35.5,18.5,70,5,15.3685370335068,1.58596337450932,22.3066184245882,8.01462960671615,MEDI,911,35081,0,456,0,10934
37.5,1.5,70,5,14.0285819332022,1.78116337732847,20.2272359627508,4.78334287713329,MEDI,0,32398,438,1751,0,0
38.5,5.5,70,5,14.1016814533322,1.29038775212866,20.6699759947594,4.99243065349893,MEDI,0,4793,0,4575,0,0
13.5,-115.5,75,5,22.9514842433382,0.969408338194076,38.0839609022678,5.85347937187623,NPTG,0,,,,137,
38.5,5.5,75,5,14.0140900217063,1.8095762295413,20.6699759947594,4.2140443485368,MEDI,0,4592,204,918,0,0
-41.5,-41.5,80,5,13.0765401244046,7.30238137712865,74.6079435927718,0.0544662380977929,SATL,135,17653,2965,270,0,0
13.5,-115.5,85,5,20.6470359957838,2.4381524984279,38.0839609022678,4.39969956925542,NPTG,0,,,,0,
-0.5,-25.5,90,5,16.5872840769589,17.2169313393533,30.6865711212158,1.78362764538467,WTRA,0,4146,22741,0,0,0
7.5,-27.5,90,5,15.7021665884546,18.9702261757195,35.9036111958195,3.58631679944749,WTRA,0,640,13649,0,0,213
-19.5,-17.5,95,5,21.6275596165332,0.0940067466255449,70.0892039331776,4.13901187116479,SATL,0,810,0,945,1350,1755
0.5,-25.5,95,5,16.1630185138887,18.335668405475,29.4395953408212,1.38574976557962,WTRA,0,0,3435,0,0,491
10.5,64.5,95,5,25.2636378962645,5.44738332860134,24.1729214915925,3.71391601172176,MONS,0,0,0,0,5020,2640
14.5,-30.5,95,5,19.3676361105328,8.34670000424616,43.4916550446967,4.28223676013457,NATR,0,1220,14639,152,0,0
14.5,64.5,95,5,24.4359549578094,10.6792535366272,23.6604285626417,4.09837541140779,ARAB,0,0,0,0,2910,0
16.5,-127.5,95,5,20.0945167049208,3.41849631940799,41.6665827466772,4.01476427627086,NPTG,40,,,,137,
16.5,60.5,95,5,23.5940311748276,17.1571811469849,25.8540089718743,3.1857212540075,ARAB,530,0,22190,0,0,0
17.5,58.5,95,5,23.2016899251948,22.0458417464062,26.8960042374572,2.55214248072432,ARAB,0,265,12015,0,130,0
19.5,65.5,95,5,23.698857791339,10.9398235723066,27.9268437243499,2.58396494007258,ARAB,0,0,1580,0,0,0
22.5,-158.5,95,5,22.1631296559053,0.0389516573172333,39.532775393594,5.32849144168528,NPTG,,3519.5,88.5,2786.5,751,1280
32.5,-64.5,95,5,19.0222286141352,0.796161583747865,34.9782405108766,3.41727000846096,NASW,0,13507,0,,0,476
33.5,28.5,95,5,16.0454735089745,0.553638938362629,21.1598578371841,5.18742720406889,MEDI,0,41179,0,458,0,0
37.5,1.5,95,5,13.615927357169,2.82350877796273,20.2272359627508,2.0140339034499,MEDI,0,8471,119,477,0,0
-33.5,-31.5,100,5,17.0125591794488,0.457683157272293,77.2874995382581,0.914207008298224,SATL,0,140,279,5305,279,1117
-29.5,-26.5,100,5,18.9042384458267,0.132305247088994,68.3286819906582,1.8960922717793,SATL,177,353,6832,1060,0,412
-29.5,89.5,100,5,17.6255374703728,0.964980363918581,64.0660093443229,2.16256838701945,ISSG,0,,,,0,
-24.5,-25.5,100,5,21.1297480892529,0.10356995624844,70.5810602227084,2.72149903114725,SATL,0,99.5,4408.5,364.5,232.5,132.5
18.5,-133.5,100,5,20.7041336908656,2.61361394348949,57.2001021287933,4.47383498370062,NPTG,0,,,,137,
19.5,-141.5,100,5,21.3340361532357,0.0423700033621189,51.8826578147752,4.5964387227319,NPTG,0,,,,0,
20.5,-148.5,100,5,22.1361573516172,0.0723793785346681,45.198222990094,4.98189349545531,NPTG,0,,,,411,
21.5,-155.5,100,5,22.2055048393973,0.211213122368953,40.2132026430096,4.98187392048951,NPTG,0,,,,1507,
22.5,-33.5,100,5,21.6373738507066,0.0362089598336634,41.5224265185152,4.52323612177265,NATR,179,8579,19482,179,0,0
33.5,28.5,100,5,15.9998593195157,0.587779292646205,21.1598578371841,4.56988467808602,MEDI,0,37614,464,464,0,0
35.5,18.5,100,5,15.0908868160186,2.22172994645763,22.3066184245882,3.49128191024987,MEDI,0,82854.5,13431.5,0,0,0
38.5,5.5,100,5,13.7191665056703,3.5393614311611,20.6699759947594,1.80565346393849,MEDI,0,10862,0,3195,0,0
-21.5,-25.5,125,5,21.3962791701693,0.007359005932131,74.6273366656247,1.90203401140688,SATL,0,149,149,299,373,224
-19.5,-17.5,125,5,20.2890425693407,0.37346502849097,70.0892039331776,2.0760293013724,SATL,0,0,1198,150,0,0
-15.5,-25.5,125,5,21.8863353223977,0.869083843234647,69.7391461217411,2.67047831078456,SATL,64,572,254,318,381,127
-12.5,-25.5,125,5,21.5919188484331,2.58694525010607,64.3020386059935,2.48571574525459,SATL,66,1380,460,263,2234,591
-9.5,-30.5,125,5,22.2171719406909,4.29465689366867,57.6302867443811,1.71427644150774,SATL,30,,,,10,
11.5,-162.5,125,5,19.752818659884,8.008347776375,81.7938897304466,3.00945600587544,NPTG,10,,,,0,
14.5,-118.5,125,5,14.4542534968775,10.3914068281959,39.6571580122287,1.22031774531356,NPTG,0,,,,0,
15.5,-121.5,125,5,15.6078954855618,7.71835390007775,40.3262216166781,1.71992566355461,NPTG,0,,,,10,
19.5,-138.5,125,5,19.9379029861081,0.988212209604616,50.1394797846756,2.48908077797876,NPTG,0,,,,0,
21.5,-153.5,125,5,21.3480033525542,0.72877712453248,39.8251654947326,2.75049101616721,NPTG,0,,,,137,
21.5,-150.5,125,5,21.3149655589543,0.298188879733711,41.8814227642717,2.58636759546076,NPTG,0,,,,548,
22.5,-158.5,125,5,21.2499435427322,0.235106612243289,39.532775393594,2.53214862457632,NPTG,,1575,6581.5,271,28.5,19.5
26.5,-32.5,125,5,19.9447488591982,0.30750812303873,50.1046332453697,3.37619619551015,NASE,0,,,,0,
29.5,-36.5,125,5,19.0398823915943,2.39627056438312,42.3501100417574,3.22114840135723,NASW,408,8707,1088,3537,0,816
32.5,-64.5,125,5,18.7720081113591,0.978544480378365,34.9782405108766,1.44678340478048,NASW,0,1760,153,,0,0
33.5,28.5,125,5,15.8077856776592,0.874063167174504,21.1598578371841,2.42477456616146,MEDI,0,37835,1261,0,0,420
35.5,18.5,125,5,14.983888335499,2.65984425324613,22.3066184245882,1.74677165639545,MEDI,0,21877,1367,0,0,342
-33.5,-31.5,150,5,15.570175203321,3.24998931582998,77.2874995382581,0.194038734654956,SATL,66,199,4504,132,0,199
-24.5,-25.5,150,5,18.8614506868787,0.337409357558888,70.5810602227084,0.815612320295475,SATL,0,0,3296,0,0,78
-15.5,-25.5,150,5,20.4290476885159,3.14515373910487,69.7391461217411,1.55039221459095,SATL,60,190,5370,60,60,0
14.5,-30.5,150,5,15.418845290569,17.844497803257,43.4916550446967,1.01635911430787,NATR,0,398,199,0,0,0
22.5,-33.5,150,5,20.2938894925037,1.02924629815382,41.5224265185152,1.29269311211581,NATR,0,332,1791,0,0,0
35.5,18.5,150,5,14.8760122522638,2.96145903142799,22.3066184245882,0.873951545026664,MEDI,0,6948,918,0,0,0
-21.5,-25.5,175,5,18.9392865167469,0.204249372288091,74.6273366656247,0.599249819633746,SATL,65,162,2294,65,32,32
-15.5,-25.5,175,5,18.5376039251828,6.158733408654,69.7391461217411,0.900106924425108,SATL,77,452.5,4207,0,0,217
-12.5,-25.5,175,5,17.0002269781301,12.8818566094918,64.3020386059935,0.802968897436601,SATL,100,100,5100,0,197,0
22.5,-158.5,175,5,19.3189318692141,1.79906888489846,39.532775393594,0.732763891575928,NPTG,,2425,1230.5,434.5,0,29.5
29.5,-36.5,175,5,18.186723020945,3.02646903293136,42.3501100417574,1.03018460698791,NASW,0,8228,2106,987,0,592
32.5,-64.5,175,5,18.502425719819,1.49531140107805,34.9782405108766,0.345364126300666,NASW,0,252,0,,0,0
-29.5,92.5,0,6,19.7688724452693,0.0855980071985006,82.116911694789,22.8875141143799,ISSG,0,,,,0,
-11.5,-31.5,0,6,27.1695767095576,1.93353390030004,67.5872490829459,39.408504486084,SATL,290,,,,1233,
1.5,142.5,0,6,29.4601500821359,0.067887856111453,37.8288572177959,41.6469573974609,WARM,0,48,,,2411,0
1.5,144.5,0,6,29.4188997383108,0.0907205244713296,38.6309160020262,41.3855247497559,WARM,0,14,,,3477,0
2.5,139.5,0,6,29.4952528926222,0.0214433939742969,37.9759403071724,41.0004806518555,WARM,0,24,,,361,0
8.5,-90.5,0,6,28.1968732241345,0.513225537455315,15.7450017293685,41.6764717102051,PNEC,10,,,,0,
14.5,-160.5,0,6,26.1416276201487,0.0001797478408737,67.6319196439546,52.4215087890625,NPTG,0,,,,1233,
17.5,-59.5,0,6,27.5477957989245,0.0107400736924246,22.5900145461114,53.3669967651367,NATR,0,,,,685,
18.5,-57.5,0,6,27.2249424929365,0.015090650571491,21.3812705092303,53.3420104980469,NATR,0,,,,274,
18.5,-55.5,0,6,26.9419609688483,0.0151237287885404,22.0759906398162,53.6315002441406,NATR,20,,,,1233,
19.5,-52.5,0,6,26.3815174996074,0.0473841758656296,27.8123416507258,55.8704948425293,NATR,20,,,,822,
20.5,-50.5,0,6,26.1102463761087,0.0580290741295789,28.9802472869081,56.2450103759766,NATR,50,,,,411,
21.5,-47.5,0,6,25.7509423163192,0.0600936288947178,29.0334894042594,56.4209938049316,NATR,60,,,,548,
22.5,-158.5,0,6,25.0986974528223,0.0212168638993086,41.4141956779723,57.5434837341309,NPTG,,300.5,8,15.5,1186.5,341
27.5,-29.5,0,6,22.5798229747628,0.326634518012968,34.7762897809568,57.1770095825195,NASE,0,,,,0,
32.5,-64.5,0,6,23.8009774484858,0.0583823093409564,19.2811303242425,53.7510108947754,NASW,153,4940.66666666667,0,,1058.33333333333,206.666666666667
65.5,-4.5,0,6,7.01742355355457,3.52011962311022,33.879871714054,32.3005065917969,SARC,,30200,,,,
67.5,7.5,0,6,8.66278020609602,2.56262851617863,32.1308687296496,36.6139984130859,SARC,,3200,,,,
72.5,-12.5,0,6,0.328835918065384,5.76339784031041,38.515299476138,37.7439956665039,ARCT,,0,,,,
74.5,2.5,0,6,2.20653045903587,6.75381365676428,111.998082092374,34.4825019836426,ARCT,,0,,,,
74.5,12.5,0,6,4.79996792968108,4.62086118286178,90.6582914269176,32.6619987487793,ARCT,,500,,,,
75.5,-7.5,0,6,-0.0623637545297331,4.52809577606664,56.1093344643838,38.0995101928711,ARCT,,0,,,,
8.5,-30.5,5,6,27.0712526362232,0.459058415144595,35.3684546363779,40.0213825434231,WTRA,0,705,0,0,784,784
12.5,-32.5,5,6,25.4606549850641,0.281201647402625,48.4497116072673,44.2378982746177,NATR,0,2263,0,0,5608,1279
21.5,63.5,5,6,29.2153694304742,0.278840009966535,29.6942643576985,45.0224164104276,ARAB,0,52,0,,,
22.5,-158.5,5,6,25.079144681244,0.017732854005987,41.4141956779723,51.0492492764122,NPTG,,137.5,0,0,162,49
47.5,-13.5,5,6,14.7875919025632,0.918240802283734,29.2370662078881,32.1915516386761,NADR,441,883,0,1986,0,0
59.5,-18.5,5,6,10.472234193574,5.06479697611139,68.7279339936802,22.4515760033708,SARC,,76200,,,,
66.5,-8.5,5,6,4.86994536391915,4.17447497568155,33.7272568913282,20.0587314007219,ARCT,,15300,,,,
67.5,-10.5,5,6,3.53896913981762,4.29980007138903,35.6239423623825,19.8978386132292,ARCT,,100,,,,
67.5,-9.5,5,6,3.93810535615009,4.41954946742878,36.2800687871339,19.9239355071964,ARCT,,0,,,,
68.5,-12.5,5,6,2.38462990641624,4.5734232851308,39.8311483143794,15.4753817306762,ARCT,,0,,,,
68.5,0.5,5,6,7.19697125578701,5.53552779838377,56.8231927215625,20.673225446885,SARC,,99500,,,,
70.5,-5.5,5,6,3.15436713463507,6.09796324466586,59.6952829454522,19.47465970608,ARCT,,50300,,,,
75.5,6.5,5,6,3.26850540169341,5.74965520359538,117.918226229485,19.2063840507191,ARCT,,66300,,,,
75.5,9.5,5,6,4.18751577938427,4.87183863651312,109.275253019984,18.0787603989575,ARCT,,49200,,,,
76.5,8.5,5,6,3.5855103580442,4.29515634539815,106.89910637084,18.0180187863767,ARCT,,44200,,,,
78.5,-0.5,5,6,0.637735459014769,3.59394561016151,59.2310651214511,19.2392940372671,ARCT,,17000,,,,
8.5,-30.5,10,6,27.0424706053039,0.344698098898628,35.3684546363779,34.4984301394136,WTRA,0,816,0,0,1292,816
14.5,-33.5,10,6,24.6963119670068,0.235186281786399,47.5878014689596,40.6817890896221,NATR,0,1647,0,244,3172,1464
17.5,-35.5,10,6,24.5272797936986,0.226119671587902,43.3965910086013,42.2790537989353,NATR,0,4774,194,581,194,258
64.5,-1.5,10,6,8.38365045616823,3.79195105942221,35.0140092560289,11.3027836382163,SARC,,154600,,,,
69.5,-7.5,10,6,3.36666152619434,4.85679832992461,47.2941281446682,9.78605697238173,ARCT,,0,,,,
74.5,-4.5,10,6,0.324290814865761,5.96479731426055,73.9296147381257,1.78409711585666,ARCT,,0,,,,
77.5,-1.5,10,6,0.565472378180409,4.30226264978325,62.7708081989213,4.74379394730428,ARCT,,19700,,,,
17.5,59.5,15,6,28.1932098854691,6.0111510761545,36.0367377534692,27.246019628454,ARAB,0,0,0,0,10300,1060
20.5,60.5,15,6,28.0701634806684,4.4847101694427,29.0087600230553,32.8334590440571,ARAB,0,790,0,0,0,0
21.5,61.5,15,6,28.4428287274059,1.67907187317024,26.6667551397098,26.3542023090239,ARAB,0,29,0,,,
24.5,-32.5,15,6,23.3650342090865,0.092021235189238,37.3715475509841,40.4571021050017,NATR,0,2202,54,483,54,2471
29.5,-26.5,15,6,21.2950238301222,3.86337681665263,32.4549211980136,39.221795079251,NASE,0,1055,0,3166,0,1876
47.5,-13.5,15,6,14.5017915576113,1.21369448444173,29.2370662078881,15.2595379463407,NADR,2613,1633,0,653,0,653
59.5,-11.5,15,6,10.4783818676607,5.27497653982649,58.8280368607667,5.1174793699796,SARC,,64100,,,,
60.5,-18.5,15,6,10.0332008723869,5.52326569334818,85.8130706467126,7.12323786075265,SARC,,91200,,,,
69.5,-16.5,15,6,0.786475141634192,4.30097122609802,33.7764956027449,0.386338536458592,ARCT,,0,,,,
76.5,-2.5,15,6,0.40194582162563,5.07676871630677,66.4539987399512,1.58979615582487,ARCT,,0,,,,
77.5,-4.5,15,6,0.0678729025563137,3.70629355862792,50.5181291956542,4.7733767429631,ARCT,,69500,,,,
77.5,6.5,15,6,2.56021603185685,4.90096344238335,98.9330282618384,4.21457129174471,ARCT,,24300,,,,
8.5,-90.5,20,6,26.4696208315154,6.18278122502506,15.7450017293685,11.8572689598142,PNEC,10,,,,0,
16.5,59.5,20,6,28.3290383726676,7.44304009188654,38.5694758332109,28.873630545878,ARAB,0,1102,0,,,
21.5,63.5,20,6,28.7216443891251,0.843627033259356,29.6942643576985,26.6732279458643,ARAB,0,47,0,,,
22.5,-158.5,20,6,24.9941779189977,0.0276716940768158,41.4141956779723,35.6425679629103,NPTG,0,360,0,0,0,40
22.5,-157.5,20,6,24.8674549814313,0.0140437280535394,42.7201610971353,34.4934852557292,NPTG,0,500,,,,
23.5,-158.5,20,6,24.7120943197324,0.0590093408997506,37.9954375822534,34.8179353172886,NPTG,0,0,,,,
26.5,-30.5,20,6,22.5621803114489,0.919785061001463,37.6759022111947,36.7775746584326,NASE,0,1177,91,1087,0,1811
32.5,-64.5,20,6,22.8088346746667,0.106180913377203,19.2811303242425,32.0841613957606,NASW,67.3333333333333,7357,0,,379,2028.66666666667
65.5,-10.5,20,6,3.89591704791219,4.00146185280692,24.3112905466392,1.90951768987857,SARC,,1900,,,,
8.5,-30.5,25,6,26.8960825837786,0.21879820920684,35.3684546363779,22.0963769146967,WTRA,0,924,0,0,751,809
12.5,-32.5,25,6,25.4101000257811,0.172655906475977,48.4497116072673,26.5912181988558,NATR,0,1240,0,0,3331,1007
16.5,60.5,25,6,28.4937552977133,6.94504713380969,40.7470879911979,24.116578319921,ARAB,0,1224,0,,,
8.5,-90.5,30,6,21.9347219898494,9.22145599832166,15.7450017293685,6.32457772650493,PNEC,0,,,,0,
29.5,-26.5,30,6,20.715623412602,3.96445177629923,32.4549211980136,27.4051993082381,NASE,160,721,0,2002,0,1041
-29.5,92.5,35,6,19.6487003060357,0.0479169842116275,82.116911694789,8.8184108673752,ISSG,0,,,,0,
14.5,-160.5,35,6,26.0228053069365,0.0054547323807972,67.6319196439546,24.0603879871799,NPTG,0,,,,548,
16.5,59.5,35,6,27.7287523336316,9.41722505996793,38.5694758332109,19.5638170409012,ARAB,0,2050,0,,,
16.5,60.5,35,6,28.0354503665718,7.6247967051209,40.7470879911979,18.1631871704743,ARAB,83,1079,83,,,
17.5,-59.5,35,6,27.1205590692332,0.178746684798902,22.5900145461114,20.778976691756,NATR,0,,,,411,
21.5,61.5,35,6,25.9476205843616,3.65064992565523,26.6667551397098,10.0004718398082,ARAB,0,150,0,,,
47.5,-13.5,35,6,13.3288598927359,2.62845842622327,29.2370662078881,3.42878560218676,NADR,1498,1248,0,3495,0,250
17.5,-35.5,40,6,24.2072564602033,0.125177626336654,43.3965910086013,20.6412578634881,NATR,89,2486,266,355,355,2664
18.5,-57.5,40,6,26.505861787907,0.0340560505724313,21.3812705092303,18.1509278898942,NATR,40,,,,685,
18.5,-55.5,40,6,26.3385871432223,0.0211727624048383,22.0759906398162,19.3393099490036,NATR,0,,,,822,
20.5,-50.5,40,6,25.3631324675757,0.114917371443933,28.9802472869081,23.0511805568289,NATR,20,,,,822,
21.5,-47.5,40,6,24.8243606567614,0.140851836691309,29.0334894042594,23.1233202518794,NATR,20,,,,411,
-11.5,-31.5,45,6,27.0763554479327,2.41431168302981,67.5872490829459,12.4532494417691,SATL,710,,,,959,
21.5,63.5,45,6,25.2409471899283,3.79650944248092,29.6942643576985,11.1468854038622,ARAB,195,3445,130,,,
22.5,-158.5,45,6,24.3343002962531,0.0367156114594919,41.4141956779723,19.5855165749333,NPTG,,288,16.5,118.5,1250.5,1729
32.5,-64.5,45,6,20.9005476709927,0.189120018860616,19.2811303242425,16.8333580943925,NASW,0,4984.66666666667,0,,587.333333333333,3435
27.5,-29.5,50,6,21.0205721155719,1.33268232233825,34.7762897809568,17.9242026327327,NASE,10,,,,10,
8.5,-30.5,55,6,23.7121312061139,2.14655026974157,35.3684546363779,9.06493183070907,WTRA,0,1787,0,81,0,244
17.5,59.5,55,6,25.4471429648235,11.6110951705776,36.0367377534692,5.45708108845235,ARAB,0,8450,0,0,13470,0
19.5,-52.5,55,6,25.2972328640886,0.060031823571708,27.8123416507258,16.1196354524253,NATR,10,,,,959,
20.5,60.5,55,6,24.2483973477081,13.0479460379322,29.0087600230553,8.87680806328735,ARAB,0,660,1320,0,330,0
21.5,61.5,55,6,23.9277060741731,10.9024802166979,26.6667551397098,3.79481935541465,ARAB,0,580,0,,,
29.5,-26.5,55,6,19.7387869054055,0.36264089432793,32.4549211980136,15.0779441106742,NASE,0,596,0,2581,99,2482
47.5,-13.5,55,6,12.3363972658121,4.5376956046537,29.2370662078881,0.770440805423109,NADR,369,1106,0,369,0,74
12.5,-32.5,60,6,23.5263528466806,2.00162941902356,48.4497116072673,10.9116340630575,NATR,0,8979,4736,1381,0,0
24.5,-32.5,60,6,21.956002000406,0.0830524717936441,37.3715475509841,13.9257747106131,NATR,0,4374,0,0,109,2734
16.5,59.5,65,6,24.9453199753762,13.0214734494726,38.5694758332109,8.98168847632893,ARAB,294,504,6846,,,
16.5,60.5,65,6,25.1834280895074,11.1850732122172,40.7470879911979,7.75927535491392,ARAB,100,225,2300,,,
22.5,-158.5,70,6,23.2165261030105,0.039180913530339,41.4141956779723,10.7622004089647,NPTG,,260.5,0,601.5,741.5,1704
32.5,-64.5,70,6,19.9336299396856,0.389943627799345,19.2811303242425,8.83183266780012,NASW,0,13878.6666666667,21.6666666666667,,303.666666666667,3353.33333333333
21.5,63.5,75,6,23.387220434364,11.8802729862446,29.6942643576985,3.9124345760291,ARAB,0,51,1836,,,
16.5,59.5,85,6,23.6014874125985,16.2293216716914,38.5694758332109,5.34516256126613,ARAB,0,117,8463,,,
17.5,-59.5,85,6,25.3477208601084,0.117168309901793,22.5900145461114,5.40022505368671,NATR,0,,,,0,
8.5,-30.5,95,6,15.5748773257396,19.9484893433735,35.3684546363779,2.76326481193819,WTRA,0,333,6162,0,42,0
12.5,-32.5,95,6,18.136312850186,14.4496063029546,48.4497116072673,4.47755935947301,NATR,266,711,10391,89,0,0
14.5,-33.5,95,6,20.4773460691072,8.29559088441985,47.5878014689596,5.78362024349046,NATR,0,945,42710,756,378,189
16.5,60.5,95,6,23.2390609784661,18.3039426119647,40.7470879911979,3.3147461108172,ARAB,117,208,1456,,,
17.5,-35.5,95,6,22.4474472364709,1.72198185721622,43.3965910086013,5.54442027297958,NATR,169,2960,930,85,2537,4313
17.5,59.5,95,6,22.6727620882493,21.3888778991688,36.0367377534692,1.09299392762839,ARAB,260,260,14000,0,530,0
20.5,60.5,95,6,22.2009760702527,22.1420400026195,29.0087600230553,2.39992141207875,ARAB,0,0,260,0,0,0
22.5,-158.5,95,6,22.2893155693157,0.0344325537522136,41.4141956779723,5.91380662335759,NPTG,,870.5,0,1288.5,1268,4597.5
32.5,-64.5,95,6,19.3530060512523,0.792590867471028,19.2811303242425,4.63373189322248,NASW,118,15303,573.333333333333,,0,4020
-29.5,92.5,100,6,18.117978877234,1.01488565518607,82.116911694789,1.50019029707722,ISSG,0,,,,0,
21.5,-47.5,100,6,23.1885050041023,0.107694187173929,29.0334894042594,6.0668657922131,NATR,0,,,,0,
21.5,-35.5,100,6,21.8963593208382,0.0234390275670926,34.3477297708644,5.31078311390376,NATR,43,2467,130,649,130,389
21.5,61.5,100,6,22.0032520284864,21.2331052964671,26.6667551397098,0.428869333086107,ARAB,87,87,2407,,,
22.5,-158.5,100,6,22.1424032856384,0.0253121438678822,41.4141956779723,5.2463870606641,NPTG,20,820,,,,
